Customer ID,Age,Gender,Loyalty Member,Recency,Frequency,Monetary,Churn,Favorite Product Type,Product Diversity,Total Orders,Cancellation Rate,Average Rating,Add-on Frequency,Preferred Payment Method,Preferred Shipping Type
12753,40,Female,No,219,2,2727.1400000000003,1,Laptop,2,2,0.0,2.0,0.5,Bank Transfer,Same Day
12754,42,Female,No,102,3,10054.58,0,Smartwatch,2,3,66.66666666666666,3.0,1.0,Credit Card,Expedited
12755,35,Female,No,80,3,10618.300000000001,0,Smartphone,2,3,33.33333333333333,4.666666666666667,0.6666666666666666,PayPal,Same Day
12756,63,Male,No,160,2,8033.13,0,Headphones,2,2,50.0,3.0,0.5,Bank Transfer,Expedited
12757,77,Male,Yes,204,1,2022.96,1,Laptop,1,1,100.0,3.0,1.0,Bank Transfer,Expedited
12759,22,Male,No,134,3,9819.94,0,Headphones,3,3,100.0,2.3333333333333335,0.6666666666666666,PayPal,Same Day
12761,30,Male,No,209,4,10433.28,1,Tablet,3,4,0.0,3.75,0.75,Bank Transfer,Standard
12763,29,Female,No,199,1,3250.62,1,Headphones,1,1,100.0,5.0,1.0,Bank Transfer,Expedited
12765,37,Male,No,139,1,1378.5,0,Smartwatch,1,1,0.0,2.0,0.0,Bank Transfer,Standard
12766,36,Male,No,103,1,6838.08,0,Smartphone,1,1,100.0,1.0,1.0,Credit Card,Expedited
12768,56,Female,No,146,1,2528.26,0,Headphones,1,1,0.0,4.0,0.0,PayPal,Expedited
12770,23,Female,No,99,4,18319.739999999998,0,Headphones,4,4,0.0,2.0,0.5,PayPal,Same Day
12771,74,Male,Yes,86,2,7417.52,0,Laptop,1,2,100.0,2.0,1.0,Bank Transfer,Same Day
12772,34,Female,No,106,3,4767.68,0,Smartphone,2,3,33.33333333333333,4.333333333333333,0.6666666666666666,PayPal,Expedited
12773,23,Male,No,305,1,1838.0,1,Smartwatch,1,1,0.0,5.0,0.0,PayPal,Same Day
12774,62,Female,No,178,3,7701.42,0,Laptop,3,3,66.66666666666666,3.0,0.6666666666666666,Credit Card,Expedited
12775,76,Male,No,161,1,2697.28,0,Laptop,1,1,100.0,5.0,0.0,Credit Card,Standard
12777,29,Male,Yes,226,1,2297.5,1,Smartwatch,1,1,100.0,5.0,1.0,Credit Card,Expedited
12778,57,Male,Yes,136,1,3145.64,0,Tablet,1,1,0.0,5.0,1.0,PayPal,Standard
12779,69,Female,No,210,1,11396.8,1,Smartphone,1,1,0.0,5.0,1.0,PayPal,Expedited
12780,56,Female,No,143,3,6982.8,0,Headphones,3,3,0.0,2.3333333333333335,1.0,Bank Transfer,Expedited
12781,42,Female,No,271,1,1838.0,1,Smartwatch,1,1,0.0,3.0,0.0,Bank Transfer,Expedited
12784,66,Female,No,179,2,7256.0,0,Laptop,2,2,0.0,5.0,1.0,Bank Transfer,Same Day
12785,72,Female,No,177,2,5285.26,0,Headphones,2,2,100.0,4.0,0.5,Credit Card,Expedited
12787,36,Female,No,82,2,6396.26,0,Headphones,2,2,0.0,4.0,1.0,Bank Transfer,Same Day
12793,67,Female,Yes,128,3,8330.26,0,Tablet,2,3,33.33333333333333,2.3333333333333335,0.6666666666666666,Credit Card,Same Day
12794,49,Female,No,229,1,3611.8,1,Headphones,1,1,0.0,5.0,0.0,PayPal,Expedited
12796,28,Male,No,92,3,12054.33,0,Laptop,3,3,33.33333333333333,3.0,0.3333333333333333,Bank Transfer,Same Day
12798,50,Male,Yes,293,1,3216.5,1,Smartwatch,1,1,0.0,4.0,0.0,Bank Transfer,Same Day
12799,31,Female,Yes,93,3,9383.55,0,Headphones,3,3,0.0,3.0,0.0,Bank Transfer,Same Day
12800,21,Female,Yes,161,2,7977.76,0,Smartphone,1,2,50.0,2.0,0.0,Bank Transfer,Expedited
12802,72,Male,No,114,3,8908.69,0,Laptop,3,3,0.0,3.0,0.0,PayPal,Expedited
12805,21,Female,No,160,1,6291.28,0,Tablet,1,1,100.0,4.0,1.0,PayPal,Standard
12807,71,Male,No,236,2,9833.9,1,Smartphone,2,2,0.0,3.0,0.5,Bank Transfer,Expedited
12808,60,Male,Yes,98,2,11874.44,0,Smartphone,2,2,100.0,3.5,1.0,Bank Transfer,Expedited
12810,36,Male,No,208,2,11672.689999999999,1,Smartwatch,2,2,50.0,1.5,0.5,PayPal,Expedited
12813,19,Female,No,93,1,786.41,0,Tablet,1,1,0.0,2.0,1.0,Bank Transfer,Same Day
12814,70,Male,No,233,1,7977.76,1,Smartphone,1,1,0.0,5.0,1.0,PayPal,Same Day
12815,24,Female,No,246,1,2889.44,1,Headphones,1,1,0.0,1.0,1.0,PayPal,Same Day
12816,74,Female,No,120,1,4045.92,0,Laptop,1,1,0.0,1.0,1.0,Bank Transfer,Same Day
12817,60,Male,No,195,2,7736.0,1,Headphones,2,2,0.0,3.5,1.0,Bank Transfer,Expedited
12819,73,Female,Yes,284,1,1444.72,1,Headphones,1,1,100.0,1.0,0.0,Credit Card,Standard
12820,18,Male,Yes,283,1,9117.44,1,Smartphone,1,1,100.0,4.0,1.0,Credit Card,Same Day
12821,68,Male,No,204,1,2167.08,1,Headphones,1,1,100.0,5.0,1.0,Credit Card,Standard
12822,57,Male,No,148,2,8766.16,0,Laptop,1,2,0.0,2.0,0.5,Bank Transfer,Expedited
12824,23,Female,No,248,1,361.18,1,Headphones,1,1,0.0,5.0,1.0,Bank Transfer,Expedited
12825,29,Male,No,163,4,12825.52,0,Laptop,3,4,0.0,3.0,0.5,Bank Transfer,Same Day
12829,22,Male,No,281,1,5504.87,1,Tablet,1,1,0.0,4.0,1.0,Credit Card,Standard
12830,51,Male,Yes,181,1,1444.72,1,Headphones,1,1,100.0,4.0,1.0,PayPal,Same Day
12831,77,Female,No,80,3,14622.310000000001,0,Smartphone,2,3,100.0,3.3333333333333335,1.0,PayPal,Same Day
12834,76,Male,No,215,1,3145.64,1,Tablet,1,1,100.0,5.0,0.0,Bank Transfer,Expedited
12835,60,Male,Yes,164,1,2889.44,0,Headphones,1,1,0.0,1.0,0.0,PayPal,Same Day
12837,21,Female,No,312,1,3371.6,1,Laptop,1,1,0.0,3.0,1.0,PayPal,Standard
12840,29,Female,No,132,1,674.32,0,Laptop,1,1,100.0,5.0,1.0,PayPal,Same Day
12841,43,Male,Yes,175,1,2697.28,0,Laptop,1,1,0.0,5.0,1.0,PayPal,Same Day
12843,78,Male,No,230,1,7077.69,1,Tablet,1,1,0.0,4.0,1.0,Bank Transfer,Standard
12844,53,Female,No,138,2,10770.130000000001,0,Smartphone,2,2,0.0,2.5,0.5,Credit Card,Same Day
12845,62,Female,No,299,1,7977.76,1,Smartphone,1,1,0.0,4.0,1.0,PayPal,Same Day
12846,73,Female,Yes,218,2,8645.18,1,Headphones,2,2,0.0,3.5,1.0,Credit Card,Standard
12851,34,Male,No,253,1,3932.05,1,Tablet,1,1,0.0,4.0,1.0,Credit Card,Expedited
12852,29,Female,No,125,1,722.36,0,Headphones,1,1,100.0,1.0,1.0,Credit Card,Expedited
12853,33,Female,No,235,1,5504.87,1,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Expedited
12855,63,Female,No,297,2,5859.92,1,Laptop,2,2,50.0,2.5,0.5,Bank Transfer,Same Day
12856,38,Male,Yes,129,2,5514.0,0,Smartwatch,1,2,0.0,3.5,1.0,Bank Transfer,Expedited
12858,18,Male,No,164,1,2528.26,0,Headphones,1,1,0.0,1.0,1.0,Credit Card,Same Day
12859,67,Female,Yes,208,3,5312.719999999999,1,Headphones,2,3,33.33333333333333,2.0,0.6666666666666666,Bank Transfer,Standard
12862,41,Female,No,185,2,10627.6,1,Laptop,2,2,0.0,3.5,1.0,Bank Transfer,Expedited
12865,52,Female,No,78,1,2167.08,0,Headphones,1,1,0.0,3.0,1.0,Credit Card,Same Day
12869,70,Female,Yes,259,1,361.18,1,Headphones,1,1,100.0,4.0,1.0,Credit Card,Standard
12872,38,Female,No,270,1,7864.1,1,Tablet,1,1,100.0,1.0,1.0,Credit Card,Standard
12873,25,Female,No,339,1,4045.92,1,Laptop,1,1,100.0,3.0,0.0,PayPal,Expedited
12874,24,Male,No,100,1,2297.5,0,Smartwatch,1,1,0.0,5.0,1.0,Credit Card,Expedited
12875,61,Female,No,132,2,10753.54,0,Headphones,2,2,50.0,2.5,0.0,Bank Transfer,Same Day
12876,40,Female,No,130,1,3419.04,0,Smartphone,1,1,100.0,2.0,1.0,PayPal,Standard
12877,52,Male,No,144,1,1348.64,0,Laptop,1,1,100.0,4.0,1.0,Credit Card,Standard
12878,26,Male,No,229,3,10216.8,1,Headphones,3,3,66.66666666666666,2.0,1.0,Bank Transfer,Standard
12881,23,Female,Yes,87,2,9070.0,0,Laptop,2,2,50.0,3.5,0.5,Bank Transfer,Expedited
12882,24,Male,No,285,1,7977.76,1,Smartphone,1,1,0.0,3.0,1.0,PayPal,Expedited
12883,51,Female,No,73,2,15008.599999999999,0,Headphones,2,2,0.0,4.0,0.5,PayPal,Standard
12884,45,Male,No,78,3,17829.8,0,Smartwatch,2,3,33.33333333333333,2.6666666666666665,1.0,Bank Transfer,Standard
12885,33,Male,No,148,1,4720.24,0,Laptop,1,1,0.0,4.0,1.0,PayPal,Same Day
12888,33,Female,No,126,1,4135.5,0,Smartwatch,1,1,0.0,2.0,1.0,Bank Transfer,Same Day
12889,24,Female,Yes,138,3,15993.38,0,Tablet,2,3,33.33333333333333,2.0,1.0,Credit Card,Expedited
12890,32,Female,No,101,2,6874.360000000001,0,Smartphone,2,2,0.0,3.0,1.0,Credit Card,Same Day
12891,29,Female,No,204,3,6800.68,1,Headphones,3,3,66.66666666666666,2.6666666666666665,0.3333333333333333,Bank Transfer,Expedited
12892,23,Female,No,172,2,9242.6,0,Smartwatch,2,2,50.0,4.5,1.0,Credit Card,Same Day
12893,77,Male,No,195,1,10257.12,1,Smartphone,1,1,0.0,1.0,1.0,Credit Card,Same Day
12895,80,Male,No,204,2,19260.9,1,Smartphone,2,2,50.0,3.5,1.0,Bank Transfer,Standard
12897,35,Male,No,90,1,1139.68,0,Smartphone,1,1,0.0,2.0,1.0,PayPal,Standard
12898,55,Female,No,162,2,7507.1,0,Laptop,2,2,0.0,2.5,1.0,Credit Card,Expedited
12899,48,Male,No,203,1,919.0,1,Smartwatch,1,1,100.0,1.0,1.0,Bank Transfer,Same Day
12900,36,Male,No,127,2,3184.4,0,Headphones,2,2,50.0,3.5,0.0,Bank Transfer,Same Day
12901,22,Male,No,144,1,722.36,0,Headphones,1,1,100.0,5.0,0.0,Bank Transfer,Expedited
12902,52,Male,No,98,2,4944.42,0,Laptop,2,2,0.0,3.0,1.0,Bank Transfer,Expedited
12905,54,Male,No,104,2,6157.9,0,Smartphone,2,2,50.0,2.5,1.0,Credit Card,Same Day
12907,71,Female,No,206,2,11009.74,1,Tablet,1,2,50.0,2.5,1.0,PayPal,Standard
12908,56,Male,Yes,118,1,1348.64,0,Laptop,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
12911,77,Male,No,139,3,5417.700000000001,0,Headphones,1,3,0.0,2.3333333333333335,1.0,Bank Transfer,Same Day
12912,46,Female,No,277,1,3371.6,1,Laptop,1,1,100.0,2.0,1.0,Bank Transfer,Standard
12914,44,Male,No,275,1,2167.08,1,Headphones,1,1,100.0,3.0,1.0,PayPal,Expedited
12915,38,Male,No,228,2,6790.639999999999,1,Laptop,2,2,50.0,3.0,1.0,Credit Card,Expedited
12917,39,Male,No,92,2,5548.12,0,Headphones,2,2,50.0,2.5,1.0,Credit Card,Expedited
12918,58,Male,Yes,144,1,5698.4,0,Smartphone,1,1,100.0,4.0,1.0,Bank Transfer,Expedited
12919,59,Male,Yes,294,1,6291.28,1,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
12920,53,Female,No,209,1,1083.54,1,Headphones,1,1,0.0,1.0,1.0,PayPal,Same Day
12921,72,Male,No,255,1,2167.08,1,Headphones,1,1,100.0,2.0,1.0,Credit Card,Same Day
12922,70,Female,No,241,1,1805.9,1,Headphones,1,1,0.0,3.0,0.0,Credit Card,Expedited
12924,41,Male,No,110,3,13646.86,0,Laptop,3,3,33.33333333333333,1.0,1.0,Credit Card,Standard
12925,64,Female,No,94,2,6565.4400000000005,0,Headphones,2,2,0.0,1.5,0.5,Bank Transfer,Expedited
12927,50,Male,No,329,1,5698.4,1,Smartphone,1,1,100.0,4.0,0.0,PayPal,Standard
12928,48,Male,No,221,1,1083.54,1,Headphones,1,1,100.0,5.0,1.0,Credit Card,Same Day
12929,29,Male,Yes,88,1,7077.69,0,Tablet,1,1,0.0,4.0,0.0,PayPal,Same Day
12932,55,Male,Yes,86,4,14150.05,0,Laptop,3,4,25.0,2.25,0.75,Bank Transfer,Same Day
12933,43,Female,No,132,2,10328.31,0,Headphones,2,2,0.0,1.5,1.0,Bank Transfer,Expedited
12934,28,Female,No,119,2,4382.1900000000005,0,Laptop,2,2,0.0,4.0,1.0,Bank Transfer,Same Day
12935,21,Male,Yes,282,1,3371.6,1,Laptop,1,1,100.0,4.0,0.0,PayPal,Same Day
12936,48,Female,Yes,295,1,2167.08,1,Headphones,1,1,100.0,5.0,1.0,Bank Transfer,Standard
12937,72,Male,No,136,2,7802.37,0,Smartwatch,2,2,100.0,3.0,0.0,Bank Transfer,Expedited
12938,80,Male,No,277,2,3086.08,1,Headphones,2,2,50.0,2.5,1.0,Bank Transfer,Expedited
12939,19,Male,No,253,1,3250.62,1,Headphones,1,1,0.0,2.0,1.0,Bank Transfer,Standard
12941,40,Male,Yes,212,2,6494.73,1,Smartwatch,2,2,50.0,4.0,1.0,Credit Card,Same Day
12942,28,Female,No,290,2,3278.23,1,Smartwatch,2,2,0.0,5.0,1.0,Bank Transfer,Same Day
12943,21,Male,No,134,1,674.32,0,Laptop,1,1,100.0,1.0,1.0,PayPal,Standard
12944,72,Female,No,222,2,7030.84,1,Headphones,2,2,0.0,1.0,0.5,Bank Transfer,Expedited
12945,55,Female,Yes,111,1,11396.8,0,Smartphone,1,1,0.0,2.0,1.0,Bank Transfer,Standard
12946,38,Female,No,322,1,919.0,1,Smartwatch,1,1,100.0,4.0,1.0,Credit Card,Same Day
12949,73,Male,No,336,1,3250.62,1,Headphones,1,1,0.0,2.0,0.0,Credit Card,Expedited
12952,43,Male,No,117,3,12432.9,0,Headphones,3,3,33.33333333333333,3.3333333333333335,0.6666666666666666,Bank Transfer,Standard
12953,76,Female,No,95,1,4558.72,0,Smartphone,1,1,0.0,2.0,1.0,Credit Card,Same Day
12956,36,Male,Yes,88,1,7977.76,0,Smartphone,1,1,0.0,3.0,1.0,Bank Transfer,Standard
12957,71,Male,No,126,1,6068.88,0,Laptop,1,1,0.0,4.0,1.0,Bank Transfer,Standard
12959,64,Female,No,206,2,9630.45,1,Smartphone,2,2,50.0,4.5,0.0,Credit Card,Same Day
12960,61,Female,No,324,1,2889.44,1,Headphones,1,1,100.0,5.0,1.0,Credit Card,Expedited
12961,36,Female,No,298,1,2167.08,1,Headphones,1,1,0.0,4.0,1.0,Bank Transfer,Same Day
12962,19,Female,No,339,1,2359.23,1,Tablet,1,1,0.0,1.0,0.0,Credit Card,Standard
12964,55,Female,No,106,2,12342.95,0,Smartphone,2,2,100.0,4.5,1.0,Credit Card,Expedited
12967,19,Female,No,190,2,3932.05,1,Tablet,1,2,0.0,2.5,1.0,Bank Transfer,Standard
12972,78,Female,Yes,232,1,4718.46,1,Tablet,1,1,0.0,3.0,1.0,Credit Card,Same Day
12974,64,Male,No,218,1,3216.5,1,Smartwatch,1,1,100.0,2.0,1.0,PayPal,Standard
12977,50,Female,No,132,1,3611.8,0,Headphones,1,1,100.0,2.0,1.0,PayPal,Expedited
12978,29,Female,No,136,5,16596.38,0,Smartwatch,3,5,40.0,2.8,1.0,Credit Card,Standard
12979,68,Female,No,122,2,9550.58,0,Smartphone,2,2,0.0,1.5,1.0,PayPal,Expedited
12980,47,Male,No,159,1,2359.23,0,Tablet,1,1,100.0,1.0,1.0,Credit Card,Standard
12981,18,Female,No,188,2,15186.32,1,Laptop,2,2,0.0,2.5,1.0,Bank Transfer,Expedited
12982,18,Male,No,118,1,7977.76,0,Smartphone,1,1,0.0,3.0,1.0,Credit Card,Expedited
12984,63,Male,No,180,1,3611.8,0,Headphones,1,1,0.0,2.0,0.0,Credit Card,Expedited
12985,28,Male,No,193,2,12785.380000000001,1,Headphones,2,2,0.0,2.5,1.0,Bank Transfer,Expedited
12986,59,Female,No,182,1,11396.8,1,Smartphone,1,1,0.0,5.0,1.0,PayPal,Expedited
12987,37,Male,Yes,117,2,10675.25,0,Laptop,2,2,50.0,3.0,0.5,Bank Transfer,Same Day
12988,19,Male,No,215,1,3611.8,1,Headphones,1,1,100.0,4.0,0.0,Bank Transfer,Same Day
12990,41,Male,Yes,79,2,3611.8,0,Headphones,1,2,100.0,1.5,0.5,Bank Transfer,Expedited
12991,61,Female,Yes,207,1,3676.0,1,Smartwatch,1,1,100.0,5.0,1.0,PayPal,Expedited
12992,80,Male,No,232,1,1572.82,1,Tablet,1,1,0.0,1.0,0.0,Bank Transfer,Standard
12993,37,Female,No,105,2,3868.0,0,Headphones,2,2,50.0,4.0,1.0,PayPal,Same Day
12994,28,Male,No,184,2,6059.58,1,Headphones,2,2,0.0,3.0,0.5,Credit Card,Expedited
12995,37,Male,Yes,98,2,14702.18,0,Smartphone,2,2,0.0,2.5,0.5,Credit Card,Same Day
12999,30,Male,Yes,307,1,2889.44,1,Headphones,1,1,0.0,2.0,1.0,PayPal,Same Day
13000,72,Male,No,97,2,7484.4400000000005,0,Headphones,2,2,100.0,3.0,1.0,Credit Card,Same Day
13001,72,Male,No,88,3,6158.46,0,Smartwatch,2,3,66.66666666666666,2.3333333333333335,0.3333333333333333,Bank Transfer,Standard
13002,71,Female,No,112,3,9212.740000000002,0,Tablet,2,3,0.0,5.0,1.0,Bank Transfer,Same Day
13003,77,Male,Yes,177,1,7077.69,0,Tablet,1,1,100.0,5.0,1.0,Credit Card,Expedited
13004,80,Male,No,90,2,7232.56,0,Laptop,2,2,50.0,3.5,1.0,Bank Transfer,Expedited
13005,78,Female,No,190,2,10088.7,1,Headphones,2,2,0.0,2.0,1.0,Credit Card,Expedited
13007,80,Female,No,166,1,3611.8,0,Headphones,1,1,0.0,3.0,1.0,PayPal,Standard
13008,58,Female,No,226,2,3616.28,1,Laptop,2,2,100.0,1.5,1.0,Credit Card,Expedited
13009,34,Male,No,313,1,3371.6,1,Laptop,1,1,0.0,5.0,1.0,PayPal,Expedited
13011,80,Female,Yes,188,2,12729.240000000002,1,Headphones,2,2,50.0,1.5,1.0,Bank Transfer,Expedited
13012,65,Female,No,92,1,361.18,0,Headphones,1,1,0.0,3.0,1.0,Bank Transfer,Same Day
13013,77,Male,No,308,2,9983.72,1,Smartphone,2,2,50.0,3.0,0.5,Bank Transfer,Same Day
13014,54,Male,No,82,3,12467.32,0,Smartphone,3,3,33.33333333333333,5.0,1.0,PayPal,Expedited
13015,18,Female,No,269,2,6211.41,1,Smartphone,2,2,0.0,4.5,1.0,Bank Transfer,Same Day
13016,22,Male,Yes,207,2,4750.1,1,Laptop,2,2,50.0,2.5,1.0,Bank Transfer,Expedited
13017,42,Male,No,186,2,14155.380000000001,1,Tablet,1,2,0.0,2.0,1.0,Bank Transfer,Expedited
13020,67,Male,Yes,155,2,7352.0,0,Smartwatch,1,2,100.0,3.0,1.0,Bank Transfer,Same Day
13022,37,Female,No,331,1,1083.54,1,Headphones,1,1,0.0,3.0,1.0,Credit Card,Expedited
13023,24,Female,No,94,3,15179.03,0,Smartphone,3,3,33.33333333333333,3.3333333333333335,1.0,Credit Card,Standard
13024,73,Male,No,94,3,7954.92,0,Headphones,3,3,33.33333333333333,3.0,1.0,Bank Transfer,Standard
13025,23,Male,No,210,1,1139.68,1,Smartphone,1,1,0.0,2.0,1.0,PayPal,Same Day
13026,38,Male,No,220,1,5698.4,1,Smartphone,1,1,100.0,3.0,1.0,PayPal,Same Day
13027,18,Female,No,158,1,11396.8,0,Smartphone,1,1,0.0,4.0,1.0,PayPal,Standard
13028,68,Female,No,191,1,1083.54,1,Headphones,1,1,100.0,5.0,1.0,PayPal,Same Day
13030,53,Male,No,261,1,5504.87,1,Tablet,1,1,0.0,1.0,0.0,Credit Card,Same Day
13031,55,Male,No,99,1,2889.44,0,Headphones,1,1,0.0,4.0,1.0,Bank Transfer,Standard
13033,22,Male,No,339,1,1838.0,1,Smartwatch,1,1,0.0,2.0,1.0,PayPal,Same Day
13034,73,Female,Yes,111,1,722.36,0,Headphones,1,1,0.0,4.0,1.0,Bank Transfer,Same Day
13035,62,Male,No,191,1,3611.8,1,Headphones,1,1,0.0,5.0,1.0,Credit Card,Standard
13036,63,Male,No,324,2,9436.92,1,Tablet,1,2,50.0,1.5,1.0,Bank Transfer,Expedited
13037,25,Female,Yes,95,2,5586.12,0,Headphones,2,2,50.0,3.0,0.5,Bank Transfer,Expedited
13038,29,Male,No,240,1,5698.4,1,Smartphone,1,1,100.0,5.0,1.0,Credit Card,Same Day
13039,73,Female,No,323,1,2167.08,1,Headphones,1,1,0.0,2.0,0.0,PayPal,Standard
13040,18,Female,No,209,1,919.0,1,Smartwatch,1,1,0.0,4.0,1.0,PayPal,Standard
13041,78,Female,Yes,145,1,4718.46,0,Tablet,1,1,0.0,1.0,1.0,Credit Card,Standard
13042,49,Female,No,195,2,10878.7,1,Laptop,2,2,50.0,2.0,1.0,Credit Card,Same Day
13046,23,Male,No,297,1,5394.56,1,Laptop,1,1,0.0,3.0,1.0,PayPal,Standard
13047,55,Male,No,117,3,13985.380000000001,0,Headphones,3,3,33.33333333333333,3.3333333333333335,1.0,PayPal,Same Day
13048,63,Male,No,115,2,10355.0,0,Headphones,2,2,50.0,4.0,0.5,Credit Card,Same Day
13049,40,Female,No,126,3,13621.220000000001,0,Headphones,3,3,33.33333333333333,2.6666666666666665,1.0,Credit Card,Standard
13050,72,Male,No,141,1,3419.04,0,Smartphone,1,1,0.0,2.0,0.0,PayPal,Standard
13051,51,Male,No,247,1,3676.0,1,Smartwatch,1,1,0.0,1.0,1.0,Bank Transfer,Standard
13053,73,Female,No,303,1,2279.36,1,Smartphone,1,1,0.0,3.0,1.0,PayPal,Expedited
13055,72,Female,No,86,1,3216.5,0,Smartwatch,1,1,0.0,4.0,1.0,Credit Card,Same Day
13056,36,Female,No,236,1,6291.28,1,Tablet,1,1,0.0,3.0,1.0,PayPal,Expedited
13058,22,Female,Yes,306,1,4045.92,1,Laptop,1,1,0.0,2.0,0.0,Credit Card,Expedited
13059,69,Female,No,215,1,1805.9,1,Headphones,1,1,0.0,1.0,1.0,Bank Transfer,Standard
13061,45,Male,No,275,1,7077.69,1,Tablet,1,1,0.0,4.0,0.0,Credit Card,Standard
13064,57,Female,No,218,2,4366.26,1,Headphones,2,2,100.0,3.5,0.0,Bank Transfer,Expedited
13065,20,Female,No,333,1,1838.0,1,Smartwatch,1,1,100.0,5.0,1.0,PayPal,Same Day
13068,76,Female,No,141,2,2724.9,0,Headphones,2,2,50.0,3.5,1.0,Credit Card,Same Day
13069,47,Female,No,138,2,9630.45,0,Smartphone,2,2,0.0,3.5,1.0,Bank Transfer,Same Day
13070,28,Male,No,185,2,4807.620000000001,1,Headphones,2,2,0.0,5.0,1.0,Credit Card,Same Day
13071,50,Male,Yes,231,1,11396.8,1,Smartphone,1,1,100.0,3.0,1.0,PayPal,Same Day
13072,20,Male,No,158,1,4135.5,0,Smartwatch,1,1,0.0,2.0,1.0,Bank Transfer,Standard
13074,49,Female,No,77,2,16115.259999999998,0,Smartphone,2,2,0.0,3.0,0.0,Bank Transfer,Same Day
13075,20,Female,No,118,2,18474.489999999998,0,Smartphone,2,2,50.0,3.5,1.0,Bank Transfer,Same Day
13076,78,Female,Yes,213,2,8067.55,1,Smartwatch,2,2,50.0,2.0,1.0,Bank Transfer,Same Day
13077,46,Female,No,157,1,1083.54,0,Headphones,1,1,100.0,1.0,0.0,Bank Transfer,Standard
13078,27,Female,No,79,1,2697.28,0,Laptop,1,1,0.0,1.0,1.0,PayPal,Expedited
13081,18,Female,No,78,1,2528.26,0,Headphones,1,1,100.0,3.0,0.0,Credit Card,Expedited
13082,65,Female,No,313,1,4718.46,1,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
13083,21,Male,No,244,1,4135.5,1,Smartwatch,1,1,0.0,1.0,1.0,Credit Card,Expedited
13084,52,Male,No,237,1,2697.28,1,Laptop,1,1,0.0,3.0,1.0,Credit Card,Standard
13085,23,Female,No,112,2,3870.3199999999997,0,Smartwatch,2,2,0.0,1.5,0.5,Bank Transfer,Standard
13086,49,Female,No,296,1,6743.2,1,Laptop,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
13089,27,Female,No,99,3,4286.120000000001,0,Headphones,2,3,66.66666666666666,2.6666666666666665,1.0,Credit Card,Expedited
13090,69,Female,No,89,1,1378.5,0,Smartwatch,1,1,0.0,4.0,1.0,PayPal,Expedited
13091,46,Female,Yes,142,2,12785.380000000001,0,Headphones,2,2,50.0,2.0,1.0,Bank Transfer,Expedited
13092,60,Female,No,128,1,4718.46,0,Tablet,1,1,100.0,5.0,0.0,Credit Card,Expedited
13093,43,Female,No,182,1,459.5,1,Smartwatch,1,1,100.0,4.0,1.0,Credit Card,Expedited
13094,42,Male,Yes,96,1,459.5,0,Smartwatch,1,1,0.0,1.0,0.0,Credit Card,Expedited
13096,56,Male,No,92,2,14155.38,0,Tablet,1,2,0.0,2.5,0.5,Bank Transfer,Expedited
13097,41,Female,No,143,2,11009.74,0,Tablet,1,2,50.0,2.0,0.5,Bank Transfer,Expedited
13099,39,Female,No,125,3,8091.84,0,Laptop,1,3,100.0,2.0,1.0,Bank Transfer,Expedited
13100,62,Female,No,259,3,13726.6,1,Laptop,2,3,0.0,2.6666666666666665,0.6666666666666666,Credit Card,Standard
13101,42,Male,No,121,3,12918.6,0,Smartwatch,2,3,33.33333333333333,4.666666666666667,0.6666666666666666,Bank Transfer,Standard
13103,22,Female,No,137,2,8640.92,0,Laptop,2,2,50.0,3.5,0.5,Bank Transfer,Standard
13106,71,Male,No,291,2,3362.9,1,Headphones,2,2,50.0,3.5,1.0,Credit Card,Expedited
13107,64,Female,No,263,1,2889.44,1,Headphones,1,1,100.0,2.0,1.0,Bank Transfer,Expedited
13108,67,Male,Yes,127,2,9833.9,0,Smartphone,2,2,0.0,3.0,0.5,Credit Card,Same Day
13110,77,Female,No,131,3,3972.98,0,Headphones,1,3,33.33333333333333,3.0,0.6666666666666666,PayPal,Expedited
13111,31,Male,No,196,1,4718.46,1,Tablet,1,1,0.0,4.0,0.0,Bank Transfer,Expedited
13112,24,Male,No,331,2,7256.0,1,Laptop,2,2,0.0,4.5,1.0,Bank Transfer,Expedited
13116,28,Male,No,339,1,2528.26,1,Headphones,1,1,0.0,5.0,1.0,Bank Transfer,Expedited
13119,25,Female,Yes,173,3,6791.78,0,Laptop,3,3,66.66666666666666,3.0,1.0,Bank Transfer,Expedited
13120,78,Male,No,257,1,6291.28,1,Tablet,1,1,0.0,2.0,1.0,PayPal,Standard
13122,72,Male,No,161,3,9692.36,0,Headphones,3,3,0.0,2.6666666666666665,1.0,Bank Transfer,Expedited
13124,50,Female,No,246,1,2757.0,1,Smartwatch,1,1,0.0,5.0,1.0,Credit Card,Standard
13125,42,Female,No,83,2,4093.36,0,Laptop,2,2,100.0,3.5,1.0,Bank Transfer,Expedited
13126,57,Female,Yes,200,1,3216.5,1,Smartwatch,1,1,0.0,4.0,1.0,Credit Card,Expedited
13127,29,Male,No,207,2,4205.45,1,Smartphone,2,2,0.0,3.0,1.0,Bank Transfer,Expedited
13128,66,Male,No,144,1,3371.6,0,Laptop,1,1,0.0,5.0,1.0,PayPal,Standard
